3a36d7ab34b3241aa2a9072700e0cb7c	58	FILE:os:windows|17,FAM:hupigon|16,BEH:server|11,CLASS:backdoor|11,FILE:packed|3,CLASS:grayware|2,BEH:execdownload|2,CLASS:downloader|2
3a505e7ea1beee556860488e34db8da6	56	UNK:dsocks|24,FILE:os:windows|16,BEH:server|15,CLASS:backdoor|15,CLASS:grayware|2
3a634db497c417679d7a20587d689d1f	52	UNK:celine|19,BEH:server|17,CLASS:backdoor|17,FILE:os:windows|12,UNK:raid|3,UNK:adonai|2
3b200c8173a92c94441cb062d38012f6	63	CLASS:ransomware|21,BEH:filecrypt|21,FILE:os:windows|17,FAM:lockergoga|13,FAM:crypren|6,UNK:afer|2
3b5564e88a0b8a41e4fd730891e635cc	51	UNK:easyserv|26,BEH:server|17,CLASS:backdoor|17,FILE:os:windows|16,CLASS:grayware|2
3b9e9e130d52fe95c8be82aa4b8feb74	61	FILE:os:windows|21,FILE:packed|11,FAM:stop|4,CLASS:ransomware|4,BEH:filecrypt|4,BEH:infosteal|3,FAM:stopcrypt|2,BEH:server|2,FAM:dofoil|2,CLASS:backdoor|2
3c407448a00b2d53b2418f53b66d5b6b	57	UNK:minilash|19,FILE:os:windows|18,BEH:server|18,CLASS:backdoor|18,UNK:mlash|3,UNK:minila|2,CLASS:grayware|2
3c55ee6753408bff2e3e6a392ed9f2a0	56	CLASS:ransomware|19,BEH:filecrypt|19,FILE:os:windows|18,FAM:conti|14,FILE:packed|7
3c5c6f0f6f78af12d6b76119696a4074	59	FILE:os:windows|16,BEH:execdownload|13,CLASS:downloader|13,FILE:proglang:delphi|6,FILE:packed|4,FAM:banload|4,BEH:infosteal|2
3d4350282ae043177063de2ad4827b97	57	FILE:os:windows|15,BEH:server|14,CLASS:backdoor|14,FAM:xrat|13,BEH:execdownload|2,CLASS:downloader|2
3dd1da64e306cae0409e154e15dd1b80	53	FILE:os:windows|14,BEH:server|13,CLASS:backdoor|13,UNK:joiner|2,CLASS:grayware|2
3ee4cb2e06eb1f7fe54c89db903f3e7a	60	UNK:burbul|27,BEH:server|20,CLASS:backdoor|20,FILE:os:windows|17
3ee7a90b5fc3f2b7ba68911e8220df17	57	FILE:os:windows|14,BEH:server|7,CLASS:backdoor|7,FILE:packed|3,BEH:execdownload|2,CLASS:downloader|2
3f3ee9dce39e816b4001bd6ae66e8f1a	60	FAM:antilam|22,FILE:os:windows|19,BEH:server|19,CLASS:backdoor|19
